document_id,text_block_text_hash,type,id,text,start_idx,end_idx,sentence,pred_probability,annotator
UNFCCC.party.1735.0,e0684d93c06b0076e565e2c002d7fc21__d2930a3d62d05f3b0da66c0410d79e611c411b922c97bebb831192ff487094b3,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,617,626,"At the same time, it was aimed to determine ""sustainable waste management strategies"" throughout the country by ensuring recycling and recovery and recycling of waste materials into the economy in order to prevent rapid consumption of natural resources.",1.0,explorer
UNFCCC.party.1735.0,e0684d93c06b0076e565e2c002d7fc21__d2930a3d62d05f3b0da66c0410d79e611c411b922c97bebb831192ff487094b3,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,901,910,"The National Waste Management Action Plan sets goals for local authorities in all 81 provinces towards an integrated waste management system, which will require more recovering, recycling and energy production from waste and accordingly limit the number of sanitary landfills needed as it is aimed at in circular economies.",1.0,explorer
UNFCCC.party.1735.0,e0684d93c06b0076e565e2c002d7fc21__d2930a3d62d05f3b0da66c0410d79e611c411b922c97bebb831192ff487094b3,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,590,599,"At the same time, it was aimed to determine ""sustainable waste management strategies"" throughout the country by ensuring recycling and recovery and recycling of waste materials into the economy in order to prevent rapid consumption of natural resources.",1.0,explorer
UNFCCC.party.1735.0,e0684d93c06b0076e565e2c002d7fc21__d2930a3d62d05f3b0da66c0410d79e611c411b922c97bebb831192ff487094b3,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,364,373,"Under the plan; by analyzing the present situation of waste management, it is aimed to separate collection, recycling, recovery by different methods and disposal methods of waste according to the types of wastes.",1.0,explorer
UNFCCC.party.1735.0,4cab8651a9b9148d596335ad7fd89e4a__813744e003d1ee2d24229e3eaaf2e659789b848b393644e0559ec501f83d4aa9,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycle,9,16,"• Reuse, recycle and use of other processes to recover secondary raw materials to utilize them as an energy source or to remove wastes;",1.0,explorer
UNFCCC.party.1735.0,d5d167ce69a36f7ddb05fe8099615646__85d40187854752c58140867a910e1a9c58f4e91557f829ed5526e325f9a8ad6b,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,67,76,"• Recovering energy from waste by using processes such as material recycling of wastes, bio-drying, bio-methanation, composting, advanced thermal processes or incineration; Recovery of methane gas from landfill gas from managed and unmanaged landfill sites; • Utilization of industrial wastes as an alternative raw material or alternative fuel in other industrial sectors, through industrial symbiosis approach;",1.0,explorer
UNFCCC.party.1735.0,d5d167ce69a36f7ddb05fe8099615646__85d40187854752c58140867a910e1a9c58f4e91557f829ed5526e325f9a8ad6b,INDUSTRIAL_TECHNOLOGIES,INDUSTRIAL_SYMBIOSIS,industrial symbiosis,381,401,"• Recovering energy from waste by using processes such as material recycling of wastes, bio-drying, bio-methanation, composting, advanced thermal processes or incineration; Recovery of methane gas from landfill gas from managed and unmanaged landfill sites; • Utilization of industrial wastes as an alternative raw material or alternative fuel in other industrial sectors, through industrial symbiosis approach;",1.0,explorer
UNFCCC.party.1735.0,0ad9ebe8179490b7fd3e2f3df4b26366__1f097fb8d3a983f081ad5bfa084e528b521c811c96e1c63a999dfc7c156a7b3d,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,24,33,Target 4: Establish the recycling facilities foreseen within the scope of the Solid Waste Master Plan with the EU-aligned Integrated Waste Management approach Target 5: Termination of uncontrolled disposal of wastes 100% by 2023,1.0,explorer
UNFCCC.party.1735.0,e8b88d88bd2b4b189855944dd6cc564f__958ca442b802be9e97f0b1fd1011fe3cf3b6a617b625a7377cf16c42d834055f,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,632,641,"Reducing methane emissions
from landfills and increasing use
of biofuels through Power
generation from landfill gas
Type of
instrument Status
Reducing GHG emissions
through recycling of waste which
are made from recyclable
materials such as plastics and
glass
Regulatory, Implemen
other ted
Regulatory,
economic,
other
Reducing GHG emissions
through reuse of wastewater and Regulatory, Implemen
promotion of clean technologies
for wastewater treatment plants
other
ted
Implemen
ted
Economic,
other
Start year of Implementing cumulative, in
implementatio entity or kt CO2 eq.)
n
entities
2030
2018
2011
2015
Adopted 2020
MoEUCC
MoEUCC, MENR and
Municipalities
MoEUCC, MENR and
Municipalities
MOEUCC, TÜÇA
NE
NE
NE
NE",1.0,explorer
UNFCCC.party.1735.0,e8b88d88bd2b4b189855944dd6cc564f__958ca442b802be9e97f0b1fd1011fe3cf3b6a617b625a7377cf16c42d834055f,CLEAN_TECHNOLOGIES_(GENERAL),CLEAN_TECHNOLOGIES,clean technologies,867,885,"Reducing methane emissions
from landfills and increasing use
of biofuels through Power
generation from landfill gas
Type of
instrument Status
Reducing GHG emissions
through recycling of waste which
are made from recyclable
materials such as plastics and
glass
Regulatory, Implemen
other ted
Regulatory,
economic,
other
Reducing GHG emissions
through reuse of wastewater and Regulatory, Implemen
promotion of clean technologies
for wastewater treatment plants
other
ted
Implemen
ted
Economic,
other
Start year of Implementing cumulative, in
implementatio entity or kt CO2 eq.)
n
entities
2030
2018
2011
2015
Adopted 2020
MoEUCC
MoEUCC, MENR and
Municipalities
MoEUCC, MENR and
Municipalities
MOEUCC, TÜÇA
NE
NE
NE
NE",1.0,explorer
UNFCCC.party.1735.0,e8b88d88bd2b4b189855944dd6cc564f__958ca442b802be9e97f0b1fd1011fe3cf3b6a617b625a7377cf16c42d834055f,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,431,440,"4- Establishment of deposit
return scheme
Sector(s) GHG(s)
affected
affected
Waste
Manageme
nt/Waste
Waste
Manageme
nt/Waste
Waste
Manageme
nt/Waste
Waste
Manageme
nt/Waste
CO2, CH4
NO2, F-
Gases
CO2, CH4
NO₂
CO2, CH4
NO₂
CO2, CH4
NO₂
Objective and/or activity
affected
Prevention of waste and re-
use/recycling/recovery of waste
",1.0,explorer
UNFCCC.party.1735.0,4223c4a5bf476a192467e67e4a7dc9aa__5fe30e8c6e6ec2753a1fb765d3b7ca7ad0dc3e02ad33468efa316d1d270e6d5e,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,8,17,"In 2017 recycling rate was 13%, in 2021 it increased to 27.2 % and it is foreseen to increase 35% by 2023, 60% by 2035.",1.0,explorer
UNFCCC.party.1735.0,08e88b87046158c274dcd9835091c1f0__98ea39750b52e2345371bc8a3b7910895867a6b6e9c8f410a33265f0635a125c,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,393,402,The packaging waste by-law also introduced specific quotas concerning recycled material to be used as input during the packages' production process to support recycling to prevent the depletion of virgin/raw material as a circular economy approach.,1.0,explorer
UNFCCC.party.1735.0,08e88b87046158c274dcd9835091c1f0__98ea39750b52e2345371bc8a3b7910895867a6b6e9c8f410a33265f0635a125c,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycled,304,312,The packaging waste by-law also introduced specific quotas concerning recycled material to be used as input during the packages' production process to support recycling to prevent the depletion of virgin/raw material as a circular economy approach.,1.0,explorer
UNFCCC.party.1735.0,08e88b87046158c274dcd9835091c1f0__98ea39750b52e2345371bc8a3b7910895867a6b6e9c8f410a33265f0635a125c,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,712,721,"As a result, packaging and packaging waste management; are evaluated as a pioneer for waste and resource management, which has a positive impact on decreasing GHG emissions by promoting sustainable resource management and higher recycling rates.",1.0,explorer
UNFCCC.party.1735.0,e1b88f69893bc7520d2e850b9f2ce78a__c39d1d65202b3c32be8c8d90b2b759799622f98e34cfc27555743f88d1f4b0f9,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,Recycling,287,296,Recycling rate is expected to increase from 13% in 2018 to 35% in 2023 and also it is envisaged to contribute to 'zero waste vision of the MoEUCC.,1.0,explorer
UNFCCC.party.1735.0,e1b88f69893bc7520d2e850b9f2ce78a__c39d1d65202b3c32be8c8d90b2b759799622f98e34cfc27555743f88d1f4b0f9,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,Recycling,0,9,Recycling strategy of Türkiye mostly based on management of packaging material.,1.0,explorer
UNFCCC.party.1735.0,e1b88f69893bc7520d2e850b9f2ce78a__c39d1d65202b3c32be8c8d90b2b759799622f98e34cfc27555743f88d1f4b0f9,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,205,214,"Because of the mentioned feature of the strategy, the packaging waste has a great influence on both rapid development of the recycling sector in Türkiye and its competitiveness at national and global level.",1.0,explorer
UNFCCC.party.1735.0,76e40ee4e3f726d069ad99efac6f0fff__ac39d715e16a8ed13256e706262af38481e63a1e13c839c5e43ba15498b8e3d9,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycle,74,81,Türkiye is setting a nation-wide deposit refund scheme for collection and recycle of waste which are made from recyclable materials such as plastics and glass.,1.0,explorer
UNFCCC.party.1735.0,c29135d5d447ba6385600899fadc6216__b5f5051a81afd4fd59a660811ee9549fae93aeafb3dd77f77c88f5d02a067cb9,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,energy efficient,332,348,"Also, several airline companies are taking measures to reduce fuel consumption per passenger via renewal of their fleets with new and modern and energy efficient airplanes.",1.0,explorer
UNFCCC.party.1735.0,72b9f4220d81d92e8f382c4e0c27d208__4f343514a2f9db93d792f6d8540620615ed446a02ed4085a8bb06d4496c25234,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,energy efficient,134,150,"upgrading old commercial vehicles such as taxis, minibuses, service buses, public buses and
trucks with newer vehicles which are more energy efficient, until 30 June 2019.",1.0,explorer
UNFCCC.party.1735.0,dd7e133dfc5e0006cb0d3127554b1cf3__313c98db4e9d8df229176ea656c625f5730787966211d32f0d14d49ec16e7a58,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon storage,258,272,"As part of Türkiye's vulnerability and risk assessment at the national level, drought risk for species diversity, carbon storage, and wetland ecosystem services was analyzed for the current and future time periods.",1.0,explorer
UNFCCC.party.1735.0,ed1e1f0d9637b58f25c4124909c791b0__c4ec03eca7abb34e86b4f6ad647b66317b4ac7c513c3cc441da3a80027232ad4,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon storage,658,672,It is expected that the drought risk of the carbon storage ecosystem service will expand and reach high-very high levels in the Western Black Sea provinces in the future.,1.0,explorer
UNFCCC.party.1735.0,ed1e1f0d9637b58f25c4124909c791b0__c4ec03eca7abb34e86b4f6ad647b66317b4ac7c513c3cc441da3a80027232ad4,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon storage,474,488,"Despite the fact that the risk of drought is lower in the north of the country than in the south, it is considered that carbon storage has a medium-to-high degree of risk in the provinces of this region due to the greater forest resources and wood production.",1.0,explorer
UNFCCC.party.1735.0,ed1e1f0d9637b58f25c4124909c791b0__c4ec03eca7abb34e86b4f6ad647b66317b4ac7c513c3cc441da3a80027232ad4,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,carbon storage,65,79,"Taking into account the current drought risk associated with the carbon storage ecosystem service, it is estimated that the drought risk is extremely high, particularly in the eastern Black Sea, western Marmara, and western Mediterranean.",1.0,explorer
UNFCCC.party.1735.0,9e4999ae485038d7bdbf18a9b84c459d__9f62309a04d295a251d7717225273efc9f674e4cbecc58aa3f44d7fa1624e037,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,446,455,"In order
to effectively manage water resources and ensure a reliable supply of clean water for various
uses, it is important to adopt principles of conservation, reuse, and recycling.",1.0,explorer
UNFCCC.party.1735.0,9e4999ae485038d7bdbf18a9b84c459d__9f62309a04d295a251d7717225273efc9f674e4cbecc58aa3f44d7fa1624e037,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,555,564,"This can involve
using water efficiently, reusing water in different processes, and purifying and recycling water.
",1.0,explorer
UNFCCC.party.1735.0,d6f759ded25f004db0c49400ebc039b1__7bcd6f7ff4151bcd624cd9bbfb597414eee3668e581c57fa75d7bb33832ecf67,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycled,596,604,"In total, 103 million areas were scanned, 727.540 m2 of fishing net, and 34.731 other fishing gear were removed, some of which were recycled.",1.0,explorer
UNFCCC.party.1735.0,9033c996b9245da2022d57940d90b51c__be820ad96c3f003f2785c5c39ecfae8a4cf1721e0ff19f7ba3d345e710a7a002,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_STORAGE,store energy,466,478,Hydropower currently exists to store energy in a significant and effective way-in pumped storage power plants and could play an important role in the climate change adaptation of water resource availability.,1.0,explorer
UNFCCC.party.1735.0,533dd7e567db96333d78d900cdaa0a7a__88341a2f66fc47fff66c96636c5ce160bc18891725b07af0431f2f571e9c4d20,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_STORAGE,energy storage,260,274,"Within the scope of the project, policy recommendations have been developed on energy resources, energy production facilities, energy storage units, energy transmission, distribution lines, and transformer centers, as well as electricity and fuel demand.",1.0,explorer
UNFCCC.party.1735.0,b5609c0889532abb300b91624be6b4f4__36620abb292952a4ba153dddf79a1d54578fbb9ede04f4d9427691cdb2bdbcad,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_STORAGE,energy storage,50,64,"This includes alternative fuels, energy storage, energy efficiency, agriculture technologies, biotechnology, artificial intelligence, nanotechnology, 5G and beyond, additive manufacturing, robotics, and autonomy.",1.0,explorer
UNFCCC.party.1735.0,b5609c0889532abb300b91624be6b4f4__36620abb292952a4ba153dddf79a1d54578fbb9ede04f4d9427691cdb2bdbcad,INDUSTRIAL_TECHNOLOGIES,INDUSTRIAL_SYMBIOSIS,industrial symbiosis,543,563,"Additionally, the strategy emphasizes the establishment and expansion of an industrial symbiosis ecosystem in Türkiye and the engagement of traditionally separate industries in a collective approach for industrial symbiosis.",1.0,explorer
UNFCCC.party.1735.0,b5609c0889532abb300b91624be6b4f4__36620abb292952a4ba153dddf79a1d54578fbb9ede04f4d9427691cdb2bdbcad,INDUSTRIAL_TECHNOLOGIES,INDUSTRIAL_SYMBIOSIS,industrial symbiosis,670,690,"Additionally, the strategy emphasizes the establishment and expansion of an industrial symbiosis ecosystem in Türkiye and the engagement of traditionally separate industries in a collective approach for industrial symbiosis.",1.0,explorer
UNFCCC.party.1735.0,59c845c76e785b23fb03561f5a75530c__a1f429aae11d7eb6ac7e06f968acb5ac4d4f6b33a73ac7799dfad1215f1fa89f,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,PRECISION_AGRICULTURE,precision agriculture,451,472,"Big data, cloud computing, artificial intelligence, robotics, embedded systems, and the internet of things are just a few examples of digital technologies that can benefit fields such as biodiversity, ecosystem monitoring and protection, air quality, precision agriculture, sustainable cities, and innovative agricultural systems.",1.0,explorer
UNFCCC.party.1735.0,ea4e1e88da6041087b16ac4536276d2d__1078930f6766b8390347f69a72d0e3e42c07a5a76d103d3366c301e0878c9d15,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,479,488,"The pre-school education program includes activities related to climate change and environmental issues, such as teaching the importance of recycling and explaining the negative effects of climate change (MNE, 2013).",1.0,explorer
UNFCCC.party.1735.0,40f73b3ead7b5a9e7e7c562324f75606__981d64b2184c99c3053b9d2767e7ac67643b4c56123a2a708bb56ff784dc6953,WASTE_AND_RECYCLING_TECHNOLOGIES,RECYCLING,recycling,333,342,"The topics discussed included climate change and its effects on the environmental and public health, energy efficiency and energy saving, conservation of water resources and water saving, air, water and soil pollution, and recycling and zero waste.",1.0,explorer
UNFCCC.party.1735.0,8fdd70e1dee4ca0a68e2b5dee94a96a2__648b45d1859ec6c13506d9ad92528d5b76813fd8efc032979aa862d0b5884e21,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,energy-efficient,512,528,"Additionally, a webpage has been designed to serve as a repository for promotional and
technical information on the advancement and promotion of energy-efficient motors.",1.0,explorer
UNFCCC.party.1735.0,8fdd70e1dee4ca0a68e2b5dee94a96a2__648b45d1859ec6c13506d9ad92528d5b76813fd8efc032979aa862d0b5884e21,ENERGY_AND_POWER_TECHNOLOGIES,ENERGY_EFFICIENCY,energy-efficient,165,181,"One of the key
components of this project is raising awareness about the importance of using energy-efficient
electric motors in the industrial sector.",1.0,explorer
UNFCCC.party.1735.0,8fdd70e1dee4ca0a68e2b5dee94a96a2__648b45d1859ec6c13506d9ad92528d5b76813fd8efc032979aa862d0b5884e21,BUILDINGS_AND_HOMES_TECHNOLOGIES,ENERGY-EFFICIENT_MOTORS,efficient motors,519,535,"Additionally, a webpage has been designed to serve as a repository for promotional and
technical information on the advancement and promotion of energy-efficient motors.",1.0,explorer
UNFCCC.party.1735.0,b5fd18b1a0b1c6ed807b6afb39169deb__bc04c22ce1a03e94c3ec3c27169d8807cd3ea612fb668d25d75dad2f6903e246,BUILDINGS_AND_HOMES_TECHNOLOGIES,ENERGY_MANAGEMENT_SYSTEMS,energy management systems,45,70,• Supporting the implementation of efficient energy management systems in various types of buildings,1.0,explorer
UNFCCC.party.1735.0,6072e2479787dde780ab3cbdd9c59501__62e2cfd7fb02277d0606e146eb22160953ca553d80775a126ad94c58a275afbc,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CO2 captured,354,366,"Other (as specified in the summary table in CRF)
Memoitems:
International bunkers
Aviation
Navigation
Multilateral operations
CO2 emissions from biomass
CO2 captured
Long-term storage of C in waste disposal sites
Indirect N₂O
-2,906.72
NA
26.59
NA
26.59
NO
NO
930.78
551 Bo
378.98
",1.0,explorer
UNFCCC.party.1735.0,1590358b64a2c62678a1a5b9fcda9e6b__f3042bb381e9178d073035dcbdbf4f50670431b13c40ee98d345bb8b3c5fd15e,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CO2 captured,62,74,"Navigation
Multilateral operations
CO2 emissions from biomass
CO2 captured
1,95144
Total CO2 equivalent emissions, including indirect
CO2, without land use, land-use change and forestry
",1.0,explorer
UNFCCC.party.1735.0,5c9efb5a307f4dfff1d864e6fbbb849e__e0092205f5e34fbb83428ec13972a5292ccb7004460bce5121d6c3fd78ea8343,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CO2 captured,51,63,"Multilateral operations
CO2 emissions from biomass
CO2 captured
Long-term storage of C in waste disposal sites
Indirect N₂O
Indirect CO₂ (3)
GREENHOUSE GAS SOURCE AND SINK CATEGORIES 2000
1.",1.0,explorer
UNFCCC.party.1735.0,e1df5362feec2fa574e24c042b916bb4__21cba5a590b4b9535e7631375c0105ca90d21ca4aae84876286a4a1cc28abcb9,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CO2 captured,288,300,"Other (as specified in the summary table in CRF)
Total CH4 emissions without CH4 from LULUCF
Total CH4 emissions with CH4 from LULUCF
Memoitems:
International bunkers
Aviation
Navigation
Multilateral operations
CO2 emissions from biomass
CO2 captured
Long-term storage of Cin waste disposal sites
Indirect N₂O
Indirect CO2 (3)
",1.0,explorer
UNFCCC.party.1735.0,02d177c6bfb5884b3779931d33228732__aed22de111a6dcedcf9f83f2d5dae4df30009eb5d1dfc2316751671b698117e0,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CO2 captured,62,74,"Navigation
Multilateral operations
CO2 emissions from biomass
CO2 captured
Long-term storage of Cinwaste disposal sites
Indirect N₂O
Indirect CO₂ (3)
",1.0,explorer
UNFCCC.party.1735.0,8258322cedf27056fd07933c629f935f__ab5ed59f1ec6696aa59564694b078d3a89f7a9190ef261d1626e7ac584220a0d,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,MANURE_MANAGEMENT,Manure management,388,405,"3- Agriculture
A. Enteric fermentation
B. Manure management
C. Rice cultivation
D. Agricultural soils
E. Prescribed burning of savannas
NO, NE
0.00
3-57
3-57
NO
NA
NA
68.72
10.35
58.10
",1.0,explorer
UNFCCC.party.1735.0,aeafe974d1a09f6fe14ff982f1ea6adc__1acd41694c191a36bbfc0b8fee31fcf46fe7ac555182953101be1dd034d816f0,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CO2 captured,304,316,"Other (as specified in the summary table in CRF)
Total direct N2O emissions without N20 from
LULUCF
Total direct N₂O emissions with N2O from LULUCF
Memo items:
International bunkers
Aviation
Navigation
Multilateral operations
CO2 emissions from biomass
CO2 captured
Long-term storage of Cin waste disposal sites
Indirect N₂O
Indirect CO₂ (3)
GREENHOUSE GAS SOURCE AND SINK
CATEGORIES
",1.0,explorer
UNFCCC.party.1735.0,b70153c562e414997f2f6ee9ad6075bc__c0cb072559d5d94945cef00d7a8f5abc5d5ea8cc4b724fb567fa31992a219e61,AGRICULTURE_AND_LAND_MANAGEMENT_TECHNOLOGIES,MANURE_MANAGEMENT,Manure management,373,390,"Agriculture
A. Enteric fermentation
B. Manure management
C. Rice cultivation
D. Agricultural soils
E. Prescribed burning of savannas
F. Field burning of agricultural residues
0.00
5-82
",1.0,explorer
UNFCCC.party.1735.0,100d0cdc4d11d7baae5c81543220212d__cda54c35e3bbf60501d5826e368dd7bd3a35e11ebf3daec37aff7f32b5a44362,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,CO2 captured,265,277,"Other (as specified in the summary table in CRF)
Total direct N2O emissions without N₂0 from
LULUCF
Total direct N₂O emissions with N2O from LULUCF
Memo items:
International bunkers
Aviation
Navigation
Multilateral operations
CO2 emissions from biomass
CO2 captured
Long-term storage of C in waste disposal sites
Indirect N₂O
Indirect CO2 (3)
",1.0,explorer
UNFCCC.party.1731.0,f23b3839a32487d98dcbf3ae7c22ef78__b7bce8b9b85e5e0defb8f524f0b805daba33851cbfeafbc4e8984b108126d3ed,ENERGY_AND_POWER_TECHNOLOGIES,BATTERIES,Battery,593,600,"ACE
ADAFSA
ADGM
ADNOC
AGEDI
AIM for Climate
AQ
AYC
AYCCC
BEV
BRT
CBUAE
CCfDs
CCRN
CCS
CCUS
CH4
CLIX
CO₂
CO₂eq
COP28
DAC
DEWA
DoE
DSCE
DSM
EAD
EGA
EMEA
ENEC
EN-WWF
ESMA
ETAF
ETF
EV
EWEC
FDI
F-gases
GA
GDP
GHG
GIAHS
GW
GWP
ICBA
ICE
ICTU
IEA
loT
IPCC
IRENA
ITC
LEED
LTS
MAC
Masdar
MBRIF
MENA
MOCCAE
MOEI
Action For Climate Empowerment
Abu Dhabi Agriculture and Food Safety Authority
Abu Dhabi Global Market
Abu Dhabi National Oil Company
Abu Dhabi Global Environmental Data Initiative
Agriculture Innovation Mission for Climate
Air Quality
Arab Youth Centre
Arab Youth Council for Climate Change
Battery Electric Vehicle
Bus Rapid Transit
Central Bank of the United Arab Emirates
Capture Carbon Contracts for Difference
Climate Change Research Network
Carbon Capture and Storage
Carbon Capture Utilisation and Storage
Methane
Climate Innovations Exchange
Carbon Dioxide
Carbon Dioxide Equivalent
United Nations Climate Change Conference or Conference of The Parties of the
Direct Air Capture
Dubai Electricity & Water Authority PJSC
Department Of Energy
Dubai Supreme Council of Energy
Demand Side Management
Environment Agency - Abu Dhabi
Emirates Global Aluminium
Europe, Middle East and Africa
Emirates Nuclear Energy Company
Emirates Nature in Association With World Wide Fund for Nature
Emirates Authority for Standardizations and Metrology
Energy Transition Accelerator Financing
Enhanced Transparency Framework
Electric Vehicle
Emirates Water and Electricity Company
Foreign Direct Investment
Fluoridated Gases
Government Accelerators
Gross Domestic Product
Greenhouse Gas
Globally Important Agricultural Heritage System
Gigawatt
Global Warming Potential
International Centre for Biosaline Agriculture
Internal Combustion Engines
Information To Facilitate Clarity, Transparency, And Understanding
International Energy Agency
Internet of Things
Intergovernmental Panel on Climate Change
International Renewable Energy Agency
Integrated Transport Centre
Leadership In Energy and Environmental Design
Long-Term Strategy
Mangrove Alliance for Climate
Abu Dhabi Future Energy Company
Mohammed Bin Rashid Innovation Fund
Middle East and Northern Africa
Ministry Of Climate Change & Environment
Ministry Of Energy and Infrastructure",1.0,explorer
UNFCCC.party.1731.0,f23b3839a32487d98dcbf3ae7c22ef78__b7bce8b9b85e5e0defb8f524f0b805daba33851cbfeafbc4e8984b108126d3ed,CARBON_CAPTURE_AND_STORAGE,CARBON_CAPTURE_AND_STORAGE,Capture Carbon,677,691,"ACE
ADAFSA
ADGM
ADNOC
AGEDI
AIM for Climate
AQ
AYC
AYCCC
BEV
BRT
CBUAE
CCfDs
CCRN
CCS
CCUS
CH4
CLIX
CO₂
CO₂eq
COP28
DAC
DEWA
DoE
DSCE
DSM
EAD
EGA
EMEA
ENEC
EN-WWF
ESMA
ETAF
ETF
EV
EWEC
FDI
F-gases
GA
GDP
GHG
GIAHS
GW
GWP
ICBA
ICE
ICTU
IEA
loT
IPCC
IRENA
ITC
LEED
LTS
MAC
Masdar
MBRIF
MENA
MOCCAE
MOEI
Action For Climate Empowerment
Abu Dhabi Agriculture and Food Safety Authority
Abu Dhabi Global Market
Abu Dhabi National Oil Company
Abu Dhabi Global Environmental Data Initiative
Agriculture Innovation Mission for Climate
Air Quality
Arab Youth Centre
Arab Youth Council for Climate Change
Battery Electric Vehicle
Bus Rapid Transit
Central Bank of the United Arab Emirates
Capture Carbon Contracts for Difference
Climate Change Research Network
Carbon Capture and Storage
Carbon Capture Utilisation and Storage
Methane
Climate Innovations Exchange
Carbon Dioxide
Carbon Dioxide Equivalent
United Nations Climate Change Conference or Conference of The Parties of the
Direct Air Capture
Dubai Electricity & Water Authority PJSC
Department Of Energy
Dubai Supreme Council of Energy
Demand Side Management
Environment Agency - Abu Dhabi
Emirates Global Aluminium
Europe, Middle East and Africa
Emirates Nuclear Energy Company
Emirates Nature in Association With World Wide Fund for Nature
Emirates Authority for Standardizations and Metrology
Energy Transition Accelerator Financing
Enhanced Transparency Framework
Electric Vehicle
Emirates Water and Electricity Company
Foreign Direct Investment
Fluoridated Gases
Government Accelerators
Gross Domestic Product
Greenhouse Gas
Globally Important Agricultural Heritage System
Gigawatt
Global Warming Potential
International Centre for Biosaline Agriculture
Internal Combustion Engines
Information To Facilitate Clarity, Transparency, And Understanding
International Energy Agency
Internet of Things
Intergovernmental Panel on Climate Change
International Renewable Energy Agency
Integrated Transport Centre
Leadership In Energy and Environmental Design
Long-Term Strategy
Mangrove Alliance for Climate
Abu Dhabi Future Energy Company
Mohammed Bin Rashid Innovation Fund
Middle East and Northern Africa
Ministry Of Climate Change & Environment
Ministry Of Energy and Infrastructure",1.0,explorer
